"","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"338","Nimroz",2020-03-23,0,0,0,30,0,0,0,30.96481285,61.84252214
"339","Nimroz",2020-03-22,0,0,0,30,0,0,0,30.96481285,61.84252214
"340","Nimroz",2020-03-21,0,0,0,30,0,0,0,30.96481285,61.84252214
"341","Nimroz",2020-03-20,0,0,0,30,0,0,0,30.96481285,61.84252214
"342","Nimroz",2020-03-19,0,0,0,30,0,0,0,30.96481285,61.84252214
"343","Nimroz",2020-03-18,0,0,0,30,0,0,0,30.96481285,61.84252214
"344","Nimroz",2020-03-17,0,0,0,30,0,0,0,30.96481285,61.84252214
"345","Nimroz",2020-03-16,0,0,0,30,0,0,0,30.96481285,61.84252214
"346","Nimroz",2020-03-15,0,0,0,30,0,0,0,30.96481285,61.84252214
"347","Nimroz",2020-03-14,0,0,0,30,0,0,0,30.96481285,61.84252214
"348","Nimroz",2020-03-13,0,0,0,30,0,0,0,30.96481285,61.84252214
"349","Nimroz",2020-03-12,0,0,0,30,0,0,0,30.96481285,61.84252214
"350","Nimroz",2020-03-11,0,0,0,30,0,0,0,30.96481285,61.84252214
"351","Nimroz",2020-03-10,0,0,0,30,0,0,0,30.96481285,61.84252214
"352","Nimroz",2020-03-09,0,0,0,30,0,0,0,30.96481285,61.84252214
"353","Nimroz",2020-03-08,0,0,0,30,0,0,0,30.96481285,61.84252214
"354","Nimroz",2020-03-07,0,0,0,30,0,0,0,30.96481285,61.84252214
"355","Nimroz",2020-03-06,0,0,0,30,0,0,0,30.96481285,61.84252214
"356","Nimroz",2020-03-05,0,0,0,30,0,0,0,30.96481285,61.84252214
"357","Nimroz",2020-03-04,0,0,0,30,0,0,0,30.96481285,61.84252214
"358","Nimroz",2020-03-03,0,0,0,30,0,0,0,30.96481285,61.84252214
"359","Nimroz",2020-03-02,0,0,0,30,0,0,0,30.96481285,61.84252214
"360","Nimroz",2020-03-01,0,0,0,30,0,0,0,30.96481285,61.84252214
"361","Nimroz",2020-02-29,0,0,0,30,0,0,0,30.96481285,61.84252214
"362","Nimroz",2020-02-28,0,0,0,30,0,0,0,30.96481285,61.84252214
"363","Nimroz",2020-02-27,0,0,0,30,0,0,0,30.96481285,61.84252214
"364","Nimroz",2020-02-26,0,0,0,30,0,0,0,30.96481285,61.84252214
"365","Nimroz",2020-02-25,0,0,0,30,NA,NA,NA,30.96481285,61.84252214
"366","Nangarhar",2020-05-07,106,10,12,29,0,0,0,34.41055859,70.24216385
"367","Nangarhar",2020-05-06,106,10,12,29,11,0,3,34.41055859,70.24216385
"368","Nangarhar",2020-05-05,95,10,9,29,13,1,0,34.41055859,70.24216385
"369","Nangarhar",2020-05-04,82,9,9,29,13,0,3,34.41055859,70.24216385
"370","Nangarhar",2020-05-03,69,9,6,29,12,1,3,34.41055859,70.24216385
"371","Nangarhar",2020-05-02,57,8,3,29,0,0,0,34.41055859,70.24216385
"372","Nangarhar",2020-05-01,57,8,3,29,16,3,1,34.41055859,70.24216385
"373","Nangarhar",2020-04-30,41,5,2,29,0,0,0,34.41055859,70.24216385
"374","Nangarhar",2020-04-29,41,5,2,29,0,0,0,34.41055859,70.24216385
"375","Nangarhar",2020-04-28,41,5,2,29,5,0,0,34.41055859,70.24216385
"376","Nangarhar",2020-04-27,36,5,2,29,4,5,2,34.41055859,70.24216385
"377","Nangarhar",2020-04-26,32,0,0,29,0,0,0,34.41055859,70.24216385
"378","Nangarhar",2020-04-25,32,0,0,29,4,0,0,34.41055859,70.24216385
"379","Nangarhar",2020-04-24,28,0,0,29,6,0,0,34.41055859,70.24216385
"380","Nangarhar",2020-04-23,22,5,2,29,0,0,0,34.41055859,70.24216385
"381","Nangarhar",2020-04-22,22,5,2,29,6,2,0,34.41055859,70.24216385
"382","Nangarhar",2020-04-21,16,3,2,29,4,0,0,34.41055859,70.24216385
"383","Nangarhar",2020-04-20,12,3,2,29,1,0,0,34.41055859,70.24216385
"384","Nangarhar",2020-04-19,11,3,2,29,0,0,0,34.41055859,70.24216385
"385","Nangarhar",2020-04-18,11,3,2,29,0,0,0,34.41055859,70.24216385
"386","Nangarhar",2020-04-17,11,3,2,29,2,1,0,34.41055859,70.24216385
"387","Nangarhar",2020-04-16,9,2,2,29,0,0,0,34.41055859,70.24216385
"388","Nangarhar",2020-04-15,9,2,2,29,2,0,0,34.41055859,70.24216385
"389","Nangarhar",2020-04-14,7,2,2,29,2,0,0,34.41055859,70.24216385
"390","Nangarhar",2020-04-13,5,2,2,29,0,0,0,34.41055859,70.24216385
"391","Nangarhar",2020-04-12,5,2,2,29,1,0,0,34.41055859,70.24216385
"392","Nangarhar",2020-04-11,4,2,2,29,0,0,0,34.41055859,70.24216385
"393","Nangarhar",2020-04-10,4,2,2,29,0,0,0,34.41055859,70.24216385
"394","Nangarhar",2020-04-09,4,2,2,29,0,0,0,34.41055859,70.24216385
"395","Nangarhar",2020-04-08,4,2,2,29,0,0,1,34.41055859,70.24216385
"396","Nangarhar",2020-04-07,4,2,1,29,2,2,0,34.41055859,70.24216385
"397","Nangarhar",2020-04-06,2,0,1,29,0,0,1,34.41055859,70.24216385
"398","Nangarhar",2020-04-05,2,0,0,29,0,0,0,34.41055859,70.24216385
"399","Nangarhar",2020-04-04,2,0,0,29,0,0,0,34.41055859,70.24216385
"400","Nangarhar",2020-04-03,2,0,0,29,1,0,0,34.41055859,70.24216385
"401","Nangarhar",2020-04-02,1,0,0,29,0,0,0,34.41055859,70.24216385
"402","Nangarhar",2020-04-01,1,0,0,29,0,0,0,34.41055859,70.24216385
"403","Nangarhar",2020-03-31,1,0,0,29,0,0,0,34.41055859,70.24216385
"404","Nangarhar",2020-03-30,1,0,0,29,0,0,0,34.41055859,70.24216385
"405","Nangarhar",2020-03-29,1,0,0,29,0,0,0,34.41055859,70.24216385
"406","Nangarhar",2020-03-28,1,0,0,29,0,0,0,34.41055859,70.24216385
"407","Nangarhar",2020-03-27,1,0,0,29,1,0,0,34.41055859,70.24216385
"408","Nangarhar",2020-03-26,0,0,0,29,0,0,0,34.41055859,70.24216385
"409","Nangarhar",2020-03-25,0,0,0,29,0,0,0,34.41055859,70.24216385
"410","Nangarhar",2020-03-24,0,0,0,29,0,0,0,34.41055859,70.24216385
"411","Nangarhar",2020-03-23,0,0,0,29,0,0,0,34.41055859,70.24216385
"412","Nangarhar",2020-03-22,0,0,0,29,0,0,0,34.41055859,70.24216385
"413","Nangarhar",2020-03-21,0,0,0,29,0,0,0,34.41055859,70.24216385
"414","Nangarhar",2020-03-20,0,0,0,29,0,0,0,34.41055859,70.24216385
"415","Nangarhar",2020-03-19,0,0,0,29,0,0,0,34.41055859,70.24216385
"416","Nangarhar",2020-03-18,0,0,0,29,0,0,0,34.41055859,70.24216385
"417","Nangarhar",2020-03-17,0,0,0,29,0,0,0,34.41055859,70.24216385
"418","Nangarhar",2020-03-16,0,0,0,29,0,0,0,34.41055859,70.24216385
"419","Nangarhar",2020-03-15,0,0,0,29,0,0,0,34.41055859,70.24216385
"420","Nangarhar",2020-03-14,0,0,0,29,0,0,0,34.41055859,70.24216385
"421","Nangarhar",2020-03-13,0,0,0,29,0,0,0,34.41055859,70.24216385
"422","Nangarhar",2020-03-12,0,0,0,29,0,0,0,34.41055859,70.24216385
"423","Nangarhar",2020-03-11,0,0,0,29,0,0,0,34.41055859,70.24216385
"424","Nangarhar",2020-03-10,0,0,0,29,0,0,0,34.41055859,70.24216385
"425","Nangarhar",2020-03-09,0,0,0,29,0,0,0,34.41055859,70.24216385
"426","Nangarhar",2020-03-08,0,0,0,29,0,0,0,34.41055859,70.24216385
"427","Nangarhar",2020-03-07,0,0,0,29,0,0,0,34.41055859,70.24216385
"428","Nangarhar",2020-03-06,0,0,0,29,0,0,0,34.41055859,70.24216385
"429","Nangarhar",2020-03-05,0,0,0,29,0,0,0,34.41055859,70.24216385
"430","Nangarhar",2020-03-04,0,0,0,29,0,0,0,34.41055859,70.24216385
"431","Nangarhar",2020-03-03,0,0,0,29,0,0,0,34.41055859,70.24216385
"432","Nangarhar",2020-03-02,0,0,0,29,0,0,0,34.41055859,70.24216385
"433","Nangarhar",2020-03-01,0,0,0,29,0,0,0,34.41055859,70.24216385
"434","Nangarhar",2020-02-29,0,0,0,29,0,0,0,34.41055859,70.24216385
"435","Nangarhar",2020-02-28,0,0,0,29,0,0,0,34.41055859,70.24216385
"436","Nangarhar",2020-02-27,0,0,0,29,0,0,0,34.41055859,70.24216385
"437","Nangarhar",2020-02-26,0,0,0,29,0,0,0,34.41055859,70.24216385
"438","Nangarhar",2020-02-25,0,0,0,29,NA,NA,NA,34.41055859,70.24216385
"439","Kunduz",2020-05-07,42,2,5,28,0,0,0,36.7485174,68.94833629
"440","Kunduz",2020-05-06,42,2,5,28,0,0,0,36.7485174,68.94833629
"441","Kunduz",2020-05-05,42,2,5,28,5,0,0,36.7485174,68.94833629
"442","Kunduz",2020-05-04,37,2,5,28,0,0,0,36.7485174,68.94833629
"443","Kunduz",2020-05-03,37,2,5,28,0,2,0,36.7485174,68.94833629
"444","Kunduz",2020-05-02,37,0,5,28,0,0,0,36.7485174,68.94833629
"445","Kunduz",2020-05-01,37,0,5,28,0,0,0,36.7485174,68.94833629
"446","Kunduz",2020-04-30,37,0,5,28,7,0,5,36.7485174,68.94833629
"447","Kunduz",2020-04-29,30,0,0,28,0,0,0,36.7485174,68.94833629
"448","Kunduz",2020-04-28,30,0,0,28,0,0,0,36.7485174,68.94833629
"449","Kunduz",2020-04-27,30,0,0,28,7,0,0,36.7485174,68.94833629
"450","Kunduz",2020-04-26,23,0,1,28,0,0,0,36.7485174,68.94833629
"451","Kunduz",2020-04-25,23,0,1,28,0,0,0,36.7485174,68.94833629
"452","Kunduz",2020-04-24,23,0,1,28,0,0,1,36.7485174,68.94833629
"453","Kunduz",2020-04-23,23,0,0,28,15,0,0,36.7485174,68.94833629
"454","Kunduz",2020-04-22,8,0,0,28,0,0,0,36.7485174,68.94833629
"455","Kunduz",2020-04-21,8,0,0,28,0,0,0,36.7485174,68.94833629
"456","Kunduz",2020-04-20,8,0,0,28,0,0,0,36.7485174,68.94833629
"457","Kunduz",2020-04-19,8,0,0,28,0,0,0,36.7485174,68.94833629
"458","Kunduz",2020-04-18,8,0,0,28,0,0,0,36.7485174,68.94833629
"459","Kunduz",2020-04-17,8,0,0,28,5,0,0,36.7485174,68.94833629
"460","Kunduz",2020-04-16,3,0,0,28,0,0,0,36.7485174,68.94833629
"461","Kunduz",2020-04-15,3,0,0,28,0,0,0,36.7485174,68.94833629
"462","Kunduz",2020-04-14,3,0,0,28,0,0,0,36.7485174,68.94833629
"463","Kunduz",2020-04-13,3,0,0,28,1,0,0,36.7485174,68.94833629
"464","Kunduz",2020-04-12,2,0,0,28,0,0,0,36.7485174,68.94833629
"465","Kunduz",2020-04-11,2,0,0,28,0,0,0,36.7485174,68.94833629
"466","Kunduz",2020-04-10,2,0,0,28,0,0,0,36.7485174,68.94833629
"467","Kunduz",2020-04-09,2,0,0,28,0,0,0,36.7485174,68.94833629
"468","Kunduz",2020-04-08,2,0,0,28,0,0,0,36.7485174,68.94833629
"469","Kunduz",2020-04-07,2,0,0,28,0,0,0,36.7485174,68.94833629
"470","Kunduz",2020-04-06,2,0,0,28,2,0,0,36.7485174,68.94833629
"471","Kunduz",2020-04-05,0,0,0,28,0,0,0,36.7485174,68.94833629
"472","Kunduz",2020-04-04,0,0,0,28,0,0,0,36.7485174,68.94833629
"473","Kunduz",2020-04-03,0,0,0,28,0,0,0,36.7485174,68.94833629
"474","Kunduz",2020-04-02,0,0,0,28,0,0,0,36.7485174,68.94833629
"475","Kunduz",2020-04-01,0,0,0,28,0,0,0,36.7485174,68.94833629
"476","Kunduz",2020-03-31,0,0,0,28,0,0,0,36.7485174,68.94833629
"477","Kunduz",2020-03-30,0,0,0,28,0,0,0,36.7485174,68.94833629
"478","Kunduz",2020-03-29,0,0,0,28,0,0,0,36.7485174,68.94833629
"479","Kunduz",2020-03-28,0,0,0,28,0,0,0,36.7485174,68.94833629
"480","Kunduz",2020-03-27,0,0,0,28,0,0,0,36.7485174,68.94833629
"481","Kunduz",2020-03-26,0,0,0,28,0,0,0,36.7485174,68.94833629
"482","Kunduz",2020-03-25,0,0,0,28,0,0,0,36.7485174,68.94833629
"483","Kunduz",2020-03-24,0,0,0,28,0,0,0,36.7485174,68.94833629
"484","Kunduz",2020-03-23,0,0,0,28,0,0,0,36.7485174,68.94833629
"485","Kunduz",2020-03-22,0,0,0,28,0,0,0,36.7485174,68.94833629
"486","Kunduz",2020-03-21,0,0,0,28,0,0,0,36.7485174,68.94833629
"487","Kunduz",2020-03-20,0,0,0,28,0,0,0,36.7485174,68.94833629
"488","Kunduz",2020-03-19,0,0,0,28,0,0,0,36.7485174,68.94833629
"489","Kunduz",2020-03-18,0,0,0,28,0,0,0,36.7485174,68.94833629
"490","Kunduz",2020-03-17,0,0,0,28,0,0,0,36.7485174,68.94833629
"491","Kunduz",2020-03-16,0,0,0,28,0,0,0,36.7485174,68.94833629
"492","Kunduz",2020-03-15,0,0,0,28,0,0,0,36.7485174,68.94833629
"493","Kunduz",2020-03-14,0,0,0,28,0,0,0,36.7485174,68.94833629
"494","Kunduz",2020-03-13,0,0,0,28,0,0,0,36.7485174,68.94833629
"495","Kunduz",2020-03-12,0,0,0,28,0,0,0,36.7485174,68.94833629
"496","Kunduz",2020-03-11,0,0,0,28,0,0,0,36.7485174,68.94833629
"497","Kunduz",2020-03-10,0,0,0,28,0,0,0,36.7485174,68.94833629
"498","Kunduz",2020-03-09,0,0,0,28,0,0,0,36.7485174,68.94833629
"499","Kunduz",2020-03-08,0,0,0,28,0,0,0,36.7485174,68.94833629
"500","Kunduz",2020-03-07,0,0,0,28,0,0,0,36.7485174,68.94833629
"501","Kunduz",2020-03-06,0,0,0,28,0,0,0,36.7485174,68.94833629
"502","Kunduz",2020-03-05,0,0,0,28,0,0,0,36.7485174,68.94833629
"503","Kunduz",2020-03-04,0,0,0,28,0,0,0,36.7485174,68.94833629
"504","Kunduz",2020-03-03,0,0,0,28,0,0,0,36.7485174,68.94833629
"505","Kunduz",2020-03-02,0,0,0,28,0,0,0,36.7485174,68.94833629
"506","Kunduz",2020-03-01,0,0,0,28,0,0,0,36.7485174,68.94833629
"507","Kunduz",2020-02-29,0,0,0,28,0,0,0,36.7485174,68.94833629
"508","Kunduz",2020-02-28,0,0,0,28,0,0,0,36.7485174,68.94833629
"509","Kunduz",2020-02-27,0,0,0,28,0,0,0,36.7485174,68.94833629
"510","Kunduz",2020-02-26,0,0,0,28,0,0,0,36.7485174,68.94833629
"511","Kunduz",2020-02-25,0,0,0,28,NA,NA,NA,36.7485174,68.94833629
"512","Helmand",2020-05-07,27,0,16,27,0,0,0,31.60990449,64.3584523
"513","Helmand",2020-05-06,27,0,16,27,0,0,1,31.60990449,64.3584523
"514","Helmand",2020-05-05,28,0,15,27,1,0,3,31.60990449,64.3584523
"515","Helmand",2020-05-04,27,0,12,27,1,0,4,31.60990449,64.3584523
"516","Helmand",2020-05-03,26,0,8,27,1,0,0,31.60990449,64.3584523
"517","Helmand",2020-05-02,25,0,8,27,0,0,8,31.60990449,64.3584523
"518","Helmand",2020-05-01,29,0,0,27,5,0,0,31.60990449,64.3584523
"519","Helmand",2020-04-30,24,0,0,27,2,0,0,31.60990449,64.3584523
"520","Helmand",2020-04-29,22,0,0,27,0,0,0,31.60990449,64.3584523
"521","Helmand",2020-04-28,22,0,0,27,2,0,0,31.60990449,64.3584523
"522","Helmand",2020-04-27,20,0,0,27,0,0,0,31.60990449,64.3584523
"523","Helmand",2020-04-26,22,0,0,27,0,0,0,31.60990449,64.3584523
"524","Helmand",2020-04-25,22,0,0,27,1,0,0,31.60990449,64.3584523
"525","Helmand",2020-04-24,21,0,0,27,4,0,0,31.60990449,64.3584523
"526","Helmand",2020-04-23,17,0,0,27,0,0,0,31.60990449,64.3584523
"527","Helmand",2020-04-22,17,0,0,27,4,0,0,31.60990449,64.3584523
"528","Helmand",2020-04-21,13,0,0,27,0,0,0,31.60990449,64.3584523
"529","Helmand",2020-04-20,13,0,0,27,0,0,0,31.60990449,64.3584523
"530","Helmand",2020-04-19,13,0,0,27,0,0,0,31.60990449,64.3584523
"531","Helmand",2020-04-18,13,0,0,27,0,0,0,31.60990449,64.3584523
"532","Helmand",2020-04-17,13,0,0,27,4,0,0,31.60990449,64.3584523
"533","Helmand",2020-04-16,9,0,0,27,0,0,0,31.60990449,64.3584523
"534","Helmand",2020-04-15,9,0,0,27,0,0,0,31.60990449,64.3584523
"535","Helmand",2020-04-14,9,0,0,27,0,0,0,31.60990449,64.3584523
"536","Helmand",2020-04-13,9,0,0,27,7,0,0,31.60990449,64.3584523
"537","Helmand",2020-04-12,2,0,0,27,1,0,0,31.60990449,64.3584523
"538","Helmand",2020-04-11,1,0,0,27,0,0,0,31.60990449,64.3584523
"539","Helmand",2020-04-10,1,0,0,27,0,0,0,31.60990449,64.3584523
"540","Helmand",2020-04-09,1,0,0,27,0,0,0,31.60990449,64.3584523
"541","Helmand",2020-04-08,1,0,0,27,1,0,0,31.60990449,64.3584523
"542","Helmand",2020-04-07,0,0,0,27,0,0,0,31.60990449,64.3584523
"543","Helmand",2020-04-06,0,0,0,27,0,0,0,31.60990449,64.3584523
"544","Helmand",2020-04-05,0,0,0,27,0,0,0,31.60990449,64.3584523
"545","Helmand",2020-04-04,0,0,0,27,0,0,0,31.60990449,64.3584523
"546","Helmand",2020-04-03,0,0,0,27,0,0,0,31.60990449,64.3584523
"547","Helmand",2020-04-02,0,0,0,27,0,0,0,31.60990449,64.3584523
"548","Helmand",2020-04-01,0,0,0,27,0,0,0,31.60990449,64.3584523
"549","Helmand",2020-03-31,0,0,0,27,0,0,0,31.60990449,64.3584523
"550","Helmand",2020-03-30,0,0,0,27,0,0,0,31.60990449,64.3584523
"551","Helmand",2020-03-29,0,0,0,27,0,0,0,31.60990449,64.3584523
"552","Helmand",2020-03-28,0,0,0,27,0,0,0,31.60990449,64.3584523
"553","Helmand",2020-03-27,0,0,0,27,0,0,0,31.60990449,64.3584523
"554","Helmand",2020-03-26,0,0,0,27,0,0,0,31.60990449,64.3584523
"555","Helmand",2020-03-25,0,0,0,27,0,0,0,31.60990449,64.3584523
"556","Helmand",2020-03-24,0,0,0,27,0,0,0,31.60990449,64.3584523
"557","Helmand",2020-03-23,0,0,0,27,0,0,0,31.60990449,64.3584523
"558","Helmand",2020-03-22,0,0,0,27,0,0,0,31.60990449,64.3584523
"559","Helmand",2020-03-21,0,0,0,27,0,0,0,31.60990449,64.3584523
"560","Helmand",2020-03-20,0,0,0,27,0,0,0,31.60990449,64.3584523
"561","Helmand",2020-03-19,0,0,0,27,0,0,0,31.60990449,64.3584523
"562","Helmand",2020-03-18,0,0,0,27,0,0,0,31.60990449,64.3584523
"563","Helmand",2020-03-17,0,0,0,27,0,0,0,31.60990449,64.3584523
"564","Helmand",2020-03-16,0,0,0,27,0,0,0,31.60990449,64.3584523
"565","Helmand",2020-03-15,0,0,0,27,0,0,0,31.60990449,64.3584523
"566","Helmand",2020-03-14,0,0,0,27,0,0,0,31.60990449,64.3584523
"567","Helmand",2020-03-13,0,0,0,27,0,0,0,31.60990449,64.3584523
"568","Helmand",2020-03-12,0,0,0,27,0,0,0,31.60990449,64.3584523
"569","Helmand",2020-03-11,0,0,0,27,0,0,0,31.60990449,64.3584523
"570","Helmand",2020-03-10,0,0,0,27,0,0,0,31.60990449,64.3584523
"571","Helmand",2020-03-09,0,0,0,27,0,0,0,31.60990449,64.3584523
"572","Helmand",2020-03-08,0,0,0,27,0,0,0,31.60990449,64.3584523
"573","Helmand",2020-03-07,0,0,0,27,0,0,0,31.60990449,64.3584523
"574","Helmand",2020-03-06,0,0,0,27,0,0,0,31.60990449,64.3584523
"575","Helmand",2020-03-05,0,0,0,27,0,0,0,31.60990449,64.3584523
"576","Helmand",2020-03-04,0,0,0,27,0,0,0,31.60990449,64.3584523
"577","Helmand",2020-03-03,0,0,0,27,0,0,0,31.60990449,64.3584523
"578","Helmand",2020-03-02,0,0,0,27,0,0,0,31.60990449,64.3584523
"579","Helmand",2020-03-01,0,0,0,27,0,0,0,31.60990449,64.3584523
"580","Helmand",2020-02-29,0,0,0,27,0,0,0,31.60990449,64.3584523
"581","Helmand",2020-02-28,0,0,0,27,0,0,0,31.60990449,64.3584523
"582","Helmand",2020-02-27,0,0,0,27,0,0,0,31.60990449,64.3584523
"583","Helmand",2020-02-26,0,0,0,27,0,0,0,31.60990449,64.3584523
"584","Helmand",2020-02-25,0,0,0,27,NA,NA,NA,31.60990449,64.3584523
"585","Kunar",2020-05-07,35,1,0,26,0,0,0,34.83309348,71.11218444
"586","Kunar",2020-05-06,35,1,0,26,2,0,0,34.83309348,71.11218444
"587","Kunar",2020-05-05,33,1,0,26,5,0,0,34.83309348,71.11218444
"588","Kunar",2020-05-04,28,1,0,26,5,0,0,34.83309348,71.11218444
"589","Kunar",2020-05-03,23,1,0,26,2,0,0,34.83309348,71.11218444
"590","Kunar",2020-05-02,21,1,0,26,0,0,0,34.83309348,71.11218444
"591","Kunar",2020-05-01,21,1,0,26,0,0,0,34.83309348,71.11218444
"592","Kunar",2020-04-30,21,1,0,26,0,0,0,34.83309348,71.11218444
"593","Kunar",2020-04-29,21,2,0,26,0,0,0,34.83309348,71.11218444
"594","Kunar",2020-04-28,21,2,0,26,2,0,0,34.83309348,71.11218444
"595","Kunar",2020-04-27,19,2,0,26,0,1,0,34.83309348,71.11218444
"596","Kunar",2020-04-26,23,1,0,26,0,0,0,34.83309348,71.11218444
"597","Kunar",2020-04-25,23,1,0,26,4,1,0,34.83309348,71.11218444
"598","Kunar",2020-04-24,19,0,0,26,3,0,0,34.83309348,71.11218444
"599","Kunar",2020-04-23,16,0,0,26,0,0,0,34.83309348,71.11218444
"600","Kunar",2020-04-22,16,0,0,26,3,0,0,34.83309348,71.11218444
"601","Kunar",2020-04-21,13,0,0,26,0,0,0,34.83309348,71.11218444
"602","Kunar",2020-04-20,13,0,0,26,4,0,0,34.83309348,71.11218444
"603","Kunar",2020-04-19,9,0,0,26,6,0,0,34.83309348,71.11218444
"604","Kunar",2020-04-18,3,0,0,26,0,0,0,34.83309348,71.11218444
"605","Kunar",2020-04-17,3,0,0,26,1,0,0,34.83309348,71.11218444
"606","Kunar",2020-04-16,2,0,0,26,0,0,0,34.83309348,71.11218444
"607","Kunar",2020-04-15,2,0,0,26,2,0,0,34.83309348,71.11218444
"608","Kunar",2020-04-14,0,0,0,26,0,0,0,34.83309348,71.11218444
"609","Kunar",2020-04-13,0,0,0,26,0,0,0,34.83309348,71.11218444
"610","Kunar",2020-04-12,0,0,0,26,0,0,0,34.83309348,71.11218444
"611","Kunar",2020-04-11,0,0,0,26,0,0,0,34.83309348,71.11218444
"612","Kunar",2020-04-10,0,0,0,26,0,0,0,34.83309348,71.11218444
"613","Kunar",2020-04-09,0,0,0,26,0,0,0,34.83309348,71.11218444
"614","Kunar",2020-04-08,0,0,0,26,0,0,0,34.83309348,71.11218444
"615","Kunar",2020-04-07,0,0,0,26,0,0,0,34.83309348,71.11218444
"616","Kunar",2020-04-06,0,0,0,26,0,0,0,34.83309348,71.11218444
"617","Kunar",2020-04-05,0,0,0,26,0,0,0,34.83309348,71.11218444
"618","Kunar",2020-04-04,0,0,0,26,0,0,0,34.83309348,71.11218444
"619","Kunar",2020-04-03,0,0,0,26,0,0,0,34.83309348,71.11218444
"620","Kunar",2020-04-02,0,0,0,26,0,0,0,34.83309348,71.11218444
"621","Kunar",2020-04-01,0,0,0,26,0,0,0,34.83309348,71.11218444
"622","Kunar",2020-03-31,0,0,0,26,0,0,0,34.83309348,71.11218444
"623","Kunar",2020-03-30,0,0,0,26,0,0,0,34.83309348,71.11218444
"624","Kunar",2020-03-29,0,0,0,26,0,0,0,34.83309348,71.11218444
"625","Kunar",2020-03-28,0,0,0,26,0,0,0,34.83309348,71.11218444
"626","Kunar",2020-03-27,0,0,0,26,0,0,0,34.83309348,71.11218444
"627","Kunar",2020-03-26,0,0,0,26,0,0,0,34.83309348,71.11218444
"628","Kunar",2020-03-25,0,0,0,26,0,0,0,34.83309348,71.11218444
"629","Kunar",2020-03-24,0,0,0,26,0,0,0,34.83309348,71.11218444
"630","Kunar",2020-03-23,0,0,0,26,0,0,0,34.83309348,71.11218444
"631","Kunar",2020-03-22,0,0,0,26,0,0,0,34.83309348,71.11218444
"632","Kunar",2020-03-21,0,0,0,26,0,0,0,34.83309348,71.11218444
"633","Kunar",2020-03-20,0,0,0,26,0,0,0,34.83309348,71.11218444
"634","Kunar",2020-03-19,0,0,0,26,0,0,0,34.83309348,71.11218444
"635","Kunar",2020-03-18,0,0,0,26,0,0,0,34.83309348,71.11218444
"636","Kunar",2020-03-17,0,0,0,26,0,0,0,34.83309348,71.11218444
"637","Kunar",2020-03-16,0,0,0,26,0,0,0,34.83309348,71.11218444
"638","Kunar",2020-03-15,0,0,0,26,0,0,0,34.83309348,71.11218444
"639","Kunar",2020-03-14,0,0,0,26,0,0,0,34.83309348,71.11218444
"640","Kunar",2020-03-13,0,0,0,26,0,0,0,34.83309348,71.11218444
"641","Kunar",2020-03-12,0,0,0,26,0,0,0,34.83309348,71.11218444
"642","Kunar",2020-03-11,0,0,0,26,0,0,0,34.83309348,71.11218444
"643","Kunar",2020-03-10,0,0,0,26,0,0,0,34.83309348,71.11218444
"644","Kunar",2020-03-09,0,0,0,26,0,0,0,34.83309348,71.11218444
"645","Kunar",2020-03-08,0,0,0,26,0,0,0,34.83309348,71.11218444
"646","Kunar",2020-03-07,0,0,0,26,0,0,0,34.83309348,71.11218444
"647","Kunar",2020-03-06,0,0,0,26,0,0,0,34.83309348,71.11218444
"648","Kunar",2020-03-05,0,0,0,26,0,0,0,34.83309348,71.11218444
"649","Kunar",2020-03-04,0,0,0,26,0,0,0,34.83309348,71.11218444
"650","Kunar",2020-03-03,0,0,0,26,0,0,0,34.83309348,71.11218444
"651","Kunar",2020-03-02,0,0,0,26,0,0,0,34.83309348,71.11218444
"652","Kunar",2020-03-01,0,0,0,26,0,0,0,34.83309348,71.11218444
"653","Kunar",2020-02-29,0,0,0,26,0,0,0,34.83309348,71.11218444
"654","Kunar",2020-02-28,0,0,0,26,0,0,0,34.83309348,71.11218444
"655","Kunar",2020-02-27,0,0,0,26,0,0,0,34.83309348,71.11218444
"656","Kunar",2020-02-26,0,0,0,26,0,0,0,34.83309348,71.11218444
"657","Kunar",2020-02-25,0,0,0,26,NA,NA,NA,34.83309348,71.11218444
"658","Ghazni",2020-05-07,79,6,4,25,10,0,0,33.55628244,68.40943649
"659","Ghazni",2020-05-06,69,6,4,25,0,0,0,33.55628244,68.40943649
"660","Ghazni",2020-05-05,69,6,4,25,5,0,0,33.55628244,68.40943649
"661","Ghazni",2020-05-04,64,6,4,25,0,0,0,33.55628244,68.40943649
"662","Ghazni",2020-05-03,64,6,4,25,0,3,0,33.55628244,68.40943649
"663","Ghazni",2020-05-02,64,3,4,25,10,0,1,33.55628244,68.40943649
"664","Ghazni",2020-05-01,54,3,3,25,0,0,0,33.55628244,68.40943649
"665","Ghazni",2020-04-30,54,3,3,25,18,0,0,33.55628244,68.40943649
"666","Ghazni",2020-04-29,36,3,3,25,0,0,0,33.55628244,68.40943649
"667","Ghazni",2020-04-28,36,3,3,25,6,0,0,33.55628244,68.40943649
"668","Ghazni",2020-04-27,30,3,3,25,0,0,0,33.55628244,68.40943649
"669","Ghazni",2020-04-26,32,4,3,25,13,2,0,33.55628244,68.40943649
"670","Ghazni",2020-04-25,19,2,3,25,0,1,0,33.55628244,68.40943649
