"","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"339","Nimroz",2020-03-02,0,0,0,30,0,0,0,30.96481285,61.84252214
"340","Nimroz",2020-03-01,0,0,0,30,0,0,0,30.96481285,61.84252214
"341","Nimroz",2020-02-29,0,0,0,30,0,0,0,30.96481285,61.84252214
"342","Nimroz",2020-02-28,0,0,0,30,0,0,0,30.96481285,61.84252214
"343","Nimroz",2020-02-27,0,0,0,30,0,0,0,30.96481285,61.84252214
"344","Nimroz",2020-02-26,0,0,0,30,0,0,0,30.96481285,61.84252214
"345","Nimroz",2020-02-25,0,0,0,30,NA,NA,NA,30.96481285,61.84252214
"346","Nangarhar",2020-05-03,69,9,6,29,12,1,3,34.41055859,70.24216385
"347","Nangarhar",2020-05-02,57,8,3,29,0,0,0,34.41055859,70.24216385
"348","Nangarhar",2020-05-01,57,8,3,29,16,3,1,34.41055859,70.24216385
"349","Nangarhar",2020-04-30,41,5,2,29,0,0,0,34.41055859,70.24216385
"350","Nangarhar",2020-04-29,41,5,2,29,0,0,0,34.41055859,70.24216385
"351","Nangarhar",2020-04-28,41,5,2,29,5,0,0,34.41055859,70.24216385
"352","Nangarhar",2020-04-27,36,5,2,29,4,5,2,34.41055859,70.24216385
"353","Nangarhar",2020-04-26,32,0,0,29,0,0,0,34.41055859,70.24216385
"354","Nangarhar",2020-04-25,32,0,0,29,4,0,0,34.41055859,70.24216385
"355","Nangarhar",2020-04-24,28,0,0,29,6,0,0,34.41055859,70.24216385
"356","Nangarhar",2020-04-23,22,5,2,29,0,0,0,34.41055859,70.24216385
"357","Nangarhar",2020-04-22,22,5,2,29,6,2,0,34.41055859,70.24216385
"358","Nangarhar",2020-04-21,16,3,2,29,4,0,0,34.41055859,70.24216385
"359","Nangarhar",2020-04-20,12,3,2,29,1,0,0,34.41055859,70.24216385
"360","Nangarhar",2020-04-19,11,3,2,29,0,0,0,34.41055859,70.24216385
"361","Nangarhar",2020-04-18,11,3,2,29,0,0,0,34.41055859,70.24216385
"362","Nangarhar",2020-04-17,11,3,2,29,2,1,0,34.41055859,70.24216385
"363","Nangarhar",2020-04-16,9,2,2,29,0,0,0,34.41055859,70.24216385
"364","Nangarhar",2020-04-15,9,2,2,29,2,0,0,34.41055859,70.24216385
"365","Nangarhar",2020-04-14,7,2,2,29,2,0,0,34.41055859,70.24216385
"366","Nangarhar",2020-04-13,5,2,2,29,0,0,0,34.41055859,70.24216385
"367","Nangarhar",2020-04-12,5,2,2,29,1,0,0,34.41055859,70.24216385
"368","Nangarhar",2020-04-11,4,2,2,29,0,0,0,34.41055859,70.24216385
"369","Nangarhar",2020-04-10,4,2,2,29,0,0,0,34.41055859,70.24216385
"370","Nangarhar",2020-04-09,4,2,2,29,0,0,0,34.41055859,70.24216385
"371","Nangarhar",2020-04-08,4,2,2,29,0,0,1,34.41055859,70.24216385
"372","Nangarhar",2020-04-07,4,2,1,29,2,2,0,34.41055859,70.24216385
"373","Nangarhar",2020-04-06,2,0,1,29,0,0,1,34.41055859,70.24216385
"374","Nangarhar",2020-04-05,2,0,0,29,0,0,0,34.41055859,70.24216385
"375","Nangarhar",2020-04-04,2,0,0,29,0,0,0,34.41055859,70.24216385
"376","Nangarhar",2020-04-03,2,0,0,29,1,0,0,34.41055859,70.24216385
"377","Nangarhar",2020-04-02,1,0,0,29,0,0,0,34.41055859,70.24216385
"378","Nangarhar",2020-04-01,1,0,0,29,0,0,0,34.41055859,70.24216385
"379","Nangarhar",2020-03-31,1,0,0,29,0,0,0,34.41055859,70.24216385
"380","Nangarhar",2020-03-30,1,0,0,29,0,0,0,34.41055859,70.24216385
"381","Nangarhar",2020-03-29,1,0,0,29,0,0,0,34.41055859,70.24216385
"382","Nangarhar",2020-03-28,1,0,0,29,0,0,0,34.41055859,70.24216385
"383","Nangarhar",2020-03-27,1,0,0,29,1,0,0,34.41055859,70.24216385
"384","Nangarhar",2020-03-26,0,0,0,29,0,0,0,34.41055859,70.24216385
"385","Nangarhar",2020-03-25,0,0,0,29,0,0,0,34.41055859,70.24216385
"386","Nangarhar",2020-03-24,0,0,0,29,0,0,0,34.41055859,70.24216385
"387","Nangarhar",2020-03-23,0,0,0,29,0,0,0,34.41055859,70.24216385
"388","Nangarhar",2020-03-22,0,0,0,29,0,0,0,34.41055859,70.24216385
"389","Nangarhar",2020-03-21,0,0,0,29,0,0,0,34.41055859,70.24216385
"390","Nangarhar",2020-03-20,0,0,0,29,0,0,0,34.41055859,70.24216385
"391","Nangarhar",2020-03-19,0,0,0,29,0,0,0,34.41055859,70.24216385
"392","Nangarhar",2020-03-18,0,0,0,29,0,0,0,34.41055859,70.24216385
"393","Nangarhar",2020-03-17,0,0,0,29,0,0,0,34.41055859,70.24216385
"394","Nangarhar",2020-03-16,0,0,0,29,0,0,0,34.41055859,70.24216385
"395","Nangarhar",2020-03-15,0,0,0,29,0,0,0,34.41055859,70.24216385
"396","Nangarhar",2020-03-14,0,0,0,29,0,0,0,34.41055859,70.24216385
"397","Nangarhar",2020-03-13,0,0,0,29,0,0,0,34.41055859,70.24216385
"398","Nangarhar",2020-03-12,0,0,0,29,0,0,0,34.41055859,70.24216385
"399","Nangarhar",2020-03-11,0,0,0,29,0,0,0,34.41055859,70.24216385
"400","Nangarhar",2020-03-10,0,0,0,29,0,0,0,34.41055859,70.24216385
"401","Nangarhar",2020-03-09,0,0,0,29,0,0,0,34.41055859,70.24216385
"402","Nangarhar",2020-03-08,0,0,0,29,0,0,0,34.41055859,70.24216385
"403","Nangarhar",2020-03-07,0,0,0,29,0,0,0,34.41055859,70.24216385
"404","Nangarhar",2020-03-06,0,0,0,29,0,0,0,34.41055859,70.24216385
"405","Nangarhar",2020-03-05,0,0,0,29,0,0,0,34.41055859,70.24216385
"406","Nangarhar",2020-03-04,0,0,0,29,0,0,0,34.41055859,70.24216385
"407","Nangarhar",2020-03-03,0,0,0,29,0,0,0,34.41055859,70.24216385
"408","Nangarhar",2020-03-02,0,0,0,29,0,0,0,34.41055859,70.24216385
"409","Nangarhar",2020-03-01,0,0,0,29,0,0,0,34.41055859,70.24216385
"410","Nangarhar",2020-02-29,0,0,0,29,0,0,0,34.41055859,70.24216385
"411","Nangarhar",2020-02-28,0,0,0,29,0,0,0,34.41055859,70.24216385
"412","Nangarhar",2020-02-27,0,0,0,29,0,0,0,34.41055859,70.24216385
"413","Nangarhar",2020-02-26,0,0,0,29,0,0,0,34.41055859,70.24216385
"414","Nangarhar",2020-02-25,0,0,0,29,NA,NA,NA,34.41055859,70.24216385
"415","Kunduz",2020-05-03,37,2,5,28,0,2,0,36.7485174,68.94833629
"416","Kunduz",2020-05-02,37,0,5,28,0,0,0,36.7485174,68.94833629
"417","Kunduz",2020-05-01,37,0,5,28,0,0,0,36.7485174,68.94833629
"418","Kunduz",2020-04-30,37,0,5,28,7,0,5,36.7485174,68.94833629
"419","Kunduz",2020-04-29,30,0,0,28,0,0,0,36.7485174,68.94833629
"420","Kunduz",2020-04-28,30,0,0,28,0,0,0,36.7485174,68.94833629
"421","Kunduz",2020-04-27,30,0,0,28,7,0,0,36.7485174,68.94833629
"422","Kunduz",2020-04-26,23,0,1,28,0,0,0,36.7485174,68.94833629
"423","Kunduz",2020-04-25,23,0,1,28,0,0,0,36.7485174,68.94833629
"424","Kunduz",2020-04-24,23,0,1,28,0,0,1,36.7485174,68.94833629
"425","Kunduz",2020-04-23,23,0,0,28,15,0,0,36.7485174,68.94833629
"426","Kunduz",2020-04-22,8,0,0,28,0,0,0,36.7485174,68.94833629
"427","Kunduz",2020-04-21,8,0,0,28,0,0,0,36.7485174,68.94833629
"428","Kunduz",2020-04-20,8,0,0,28,0,0,0,36.7485174,68.94833629
"429","Kunduz",2020-04-19,8,0,0,28,0,0,0,36.7485174,68.94833629
"430","Kunduz",2020-04-18,8,0,0,28,0,0,0,36.7485174,68.94833629
"431","Kunduz",2020-04-17,8,0,0,28,5,0,0,36.7485174,68.94833629
"432","Kunduz",2020-04-16,3,0,0,28,0,0,0,36.7485174,68.94833629
"433","Kunduz",2020-04-15,3,0,0,28,0,0,0,36.7485174,68.94833629
"434","Kunduz",2020-04-14,3,0,0,28,0,0,0,36.7485174,68.94833629
"435","Kunduz",2020-04-13,3,0,0,28,1,0,0,36.7485174,68.94833629
"436","Kunduz",2020-04-12,2,0,0,28,0,0,0,36.7485174,68.94833629
"437","Kunduz",2020-04-11,2,0,0,28,0,0,0,36.7485174,68.94833629
"438","Kunduz",2020-04-10,2,0,0,28,0,0,0,36.7485174,68.94833629
"439","Kunduz",2020-04-09,2,0,0,28,0,0,0,36.7485174,68.94833629
"440","Kunduz",2020-04-08,2,0,0,28,0,0,0,36.7485174,68.94833629
"441","Kunduz",2020-04-07,2,0,0,28,0,0,0,36.7485174,68.94833629
"442","Kunduz",2020-04-06,2,0,0,28,2,0,0,36.7485174,68.94833629
"443","Kunduz",2020-04-05,0,0,0,28,0,0,0,36.7485174,68.94833629
"444","Kunduz",2020-04-04,0,0,0,28,0,0,0,36.7485174,68.94833629
"445","Kunduz",2020-04-03,0,0,0,28,0,0,0,36.7485174,68.94833629
"446","Kunduz",2020-04-02,0,0,0,28,0,0,0,36.7485174,68.94833629
"447","Kunduz",2020-04-01,0,0,0,28,0,0,0,36.7485174,68.94833629
"448","Kunduz",2020-03-31,0,0,0,28,0,0,0,36.7485174,68.94833629
"449","Kunduz",2020-03-30,0,0,0,28,0,0,0,36.7485174,68.94833629
"450","Kunduz",2020-03-29,0,0,0,28,0,0,0,36.7485174,68.94833629
"451","Kunduz",2020-03-28,0,0,0,28,0,0,0,36.7485174,68.94833629
"452","Kunduz",2020-03-27,0,0,0,28,0,0,0,36.7485174,68.94833629
"453","Kunduz",2020-03-26,0,0,0,28,0,0,0,36.7485174,68.94833629
"454","Kunduz",2020-03-25,0,0,0,28,0,0,0,36.7485174,68.94833629
"455","Kunduz",2020-03-24,0,0,0,28,0,0,0,36.7485174,68.94833629
"456","Kunduz",2020-03-23,0,0,0,28,0,0,0,36.7485174,68.94833629
"457","Kunduz",2020-03-22,0,0,0,28,0,0,0,36.7485174,68.94833629
"458","Kunduz",2020-03-21,0,0,0,28,0,0,0,36.7485174,68.94833629
"459","Kunduz",2020-03-20,0,0,0,28,0,0,0,36.7485174,68.94833629
"460","Kunduz",2020-03-19,0,0,0,28,0,0,0,36.7485174,68.94833629
"461","Kunduz",2020-03-18,0,0,0,28,0,0,0,36.7485174,68.94833629
"462","Kunduz",2020-03-17,0,0,0,28,0,0,0,36.7485174,68.94833629
"463","Kunduz",2020-03-16,0,0,0,28,0,0,0,36.7485174,68.94833629
"464","Kunduz",2020-03-15,0,0,0,28,0,0,0,36.7485174,68.94833629
"465","Kunduz",2020-03-14,0,0,0,28,0,0,0,36.7485174,68.94833629
"466","Kunduz",2020-03-13,0,0,0,28,0,0,0,36.7485174,68.94833629
"467","Kunduz",2020-03-12,0,0,0,28,0,0,0,36.7485174,68.94833629
"468","Kunduz",2020-03-11,0,0,0,28,0,0,0,36.7485174,68.94833629
"469","Kunduz",2020-03-10,0,0,0,28,0,0,0,36.7485174,68.94833629
"470","Kunduz",2020-03-09,0,0,0,28,0,0,0,36.7485174,68.94833629
"471","Kunduz",2020-03-08,0,0,0,28,0,0,0,36.7485174,68.94833629
"472","Kunduz",2020-03-07,0,0,0,28,0,0,0,36.7485174,68.94833629
"473","Kunduz",2020-03-06,0,0,0,28,0,0,0,36.7485174,68.94833629
"474","Kunduz",2020-03-05,0,0,0,28,0,0,0,36.7485174,68.94833629
"475","Kunduz",2020-03-04,0,0,0,28,0,0,0,36.7485174,68.94833629
"476","Kunduz",2020-03-03,0,0,0,28,0,0,0,36.7485174,68.94833629
"477","Kunduz",2020-03-02,0,0,0,28,0,0,0,36.7485174,68.94833629
"478","Kunduz",2020-03-01,0,0,0,28,0,0,0,36.7485174,68.94833629
"479","Kunduz",2020-02-29,0,0,0,28,0,0,0,36.7485174,68.94833629
"480","Kunduz",2020-02-28,0,0,0,28,0,0,0,36.7485174,68.94833629
"481","Kunduz",2020-02-27,0,0,0,28,0,0,0,36.7485174,68.94833629
"482","Kunduz",2020-02-26,0,0,0,28,0,0,0,36.7485174,68.94833629
"483","Kunduz",2020-02-25,0,0,0,28,NA,NA,NA,36.7485174,68.94833629
"484","Helmand",2020-05-03,26,0,8,27,1,0,0,31.60990449,64.3584523
"485","Helmand",2020-05-02,25,0,8,27,0,0,8,31.60990449,64.3584523
"486","Helmand",2020-05-01,29,0,0,27,5,0,0,31.60990449,64.3584523
"487","Helmand",2020-04-30,24,0,0,27,2,0,0,31.60990449,64.3584523
"488","Helmand",2020-04-29,22,0,0,27,0,0,0,31.60990449,64.3584523
"489","Helmand",2020-04-28,22,0,0,27,2,0,0,31.60990449,64.3584523
"490","Helmand",2020-04-27,20,0,0,27,0,0,0,31.60990449,64.3584523
"491","Helmand",2020-04-26,22,0,0,27,0,0,0,31.60990449,64.3584523
"492","Helmand",2020-04-25,22,0,0,27,1,0,0,31.60990449,64.3584523
"493","Helmand",2020-04-24,21,0,0,27,4,0,0,31.60990449,64.3584523
"494","Helmand",2020-04-23,17,0,0,27,0,0,0,31.60990449,64.3584523
"495","Helmand",2020-04-22,17,0,0,27,4,0,0,31.60990449,64.3584523
"496","Helmand",2020-04-21,13,0,0,27,0,0,0,31.60990449,64.3584523
"497","Helmand",2020-04-20,13,0,0,27,0,0,0,31.60990449,64.3584523
"498","Helmand",2020-04-19,13,0,0,27,0,0,0,31.60990449,64.3584523
"499","Helmand",2020-04-18,13,0,0,27,0,0,0,31.60990449,64.3584523
"500","Helmand",2020-04-17,13,0,0,27,4,0,0,31.60990449,64.3584523
"501","Helmand",2020-04-16,9,0,0,27,0,0,0,31.60990449,64.3584523
"502","Helmand",2020-04-15,9,0,0,27,0,0,0,31.60990449,64.3584523
"503","Helmand",2020-04-14,9,0,0,27,0,0,0,31.60990449,64.3584523
"504","Helmand",2020-04-13,9,0,0,27,7,0,0,31.60990449,64.3584523
"505","Helmand",2020-04-12,2,0,0,27,1,0,0,31.60990449,64.3584523
"506","Helmand",2020-04-11,1,0,0,27,0,0,0,31.60990449,64.3584523
"507","Helmand",2020-04-10,1,0,0,27,0,0,0,31.60990449,64.3584523
"508","Helmand",2020-04-09,1,0,0,27,0,0,0,31.60990449,64.3584523
"509","Helmand",2020-04-08,1,0,0,27,1,0,0,31.60990449,64.3584523
"510","Helmand",2020-04-07,0,0,0,27,0,0,0,31.60990449,64.3584523
"511","Helmand",2020-04-06,0,0,0,27,0,0,0,31.60990449,64.3584523
"512","Helmand",2020-04-05,0,0,0,27,0,0,0,31.60990449,64.3584523
"513","Helmand",2020-04-04,0,0,0,27,0,0,0,31.60990449,64.3584523
"514","Helmand",2020-04-03,0,0,0,27,0,0,0,31.60990449,64.3584523
"515","Helmand",2020-04-02,0,0,0,27,0,0,0,31.60990449,64.3584523
"516","Helmand",2020-04-01,0,0,0,27,0,0,0,31.60990449,64.3584523
"517","Helmand",2020-03-31,0,0,0,27,0,0,0,31.60990449,64.3584523
"518","Helmand",2020-03-30,0,0,0,27,0,0,0,31.60990449,64.3584523
"519","Helmand",2020-03-29,0,0,0,27,0,0,0,31.60990449,64.3584523
"520","Helmand",2020-03-28,0,0,0,27,0,0,0,31.60990449,64.3584523
"521","Helmand",2020-03-27,0,0,0,27,0,0,0,31.60990449,64.3584523
"522","Helmand",2020-03-26,0,0,0,27,0,0,0,31.60990449,64.3584523
"523","Helmand",2020-03-25,0,0,0,27,0,0,0,31.60990449,64.3584523
"524","Helmand",2020-03-24,0,0,0,27,0,0,0,31.60990449,64.3584523
"525","Helmand",2020-03-23,0,0,0,27,0,0,0,31.60990449,64.3584523
"526","Helmand",2020-03-22,0,0,0,27,0,0,0,31.60990449,64.3584523
"527","Helmand",2020-03-21,0,0,0,27,0,0,0,31.60990449,64.3584523
"528","Helmand",2020-03-20,0,0,0,27,0,0,0,31.60990449,64.3584523
"529","Helmand",2020-03-19,0,0,0,27,0,0,0,31.60990449,64.3584523
"530","Helmand",2020-03-18,0,0,0,27,0,0,0,31.60990449,64.3584523
"531","Helmand",2020-03-17,0,0,0,27,0,0,0,31.60990449,64.3584523
"532","Helmand",2020-03-16,0,0,0,27,0,0,0,31.60990449,64.3584523
"533","Helmand",2020-03-15,0,0,0,27,0,0,0,31.60990449,64.3584523
"534","Helmand",2020-03-14,0,0,0,27,0,0,0,31.60990449,64.3584523
"535","Helmand",2020-03-13,0,0,0,27,0,0,0,31.60990449,64.3584523
"536","Helmand",2020-03-12,0,0,0,27,0,0,0,31.60990449,64.3584523
"537","Helmand",2020-03-11,0,0,0,27,0,0,0,31.60990449,64.3584523
"538","Helmand",2020-03-10,0,0,0,27,0,0,0,31.60990449,64.3584523
"539","Helmand",2020-03-09,0,0,0,27,0,0,0,31.60990449,64.3584523
"540","Helmand",2020-03-08,0,0,0,27,0,0,0,31.60990449,64.3584523
"541","Helmand",2020-03-07,0,0,0,27,0,0,0,31.60990449,64.3584523
"542","Helmand",2020-03-06,0,0,0,27,0,0,0,31.60990449,64.3584523
"543","Helmand",2020-03-05,0,0,0,27,0,0,0,31.60990449,64.3584523
"544","Helmand",2020-03-04,0,0,0,27,0,0,0,31.60990449,64.3584523
"545","Helmand",2020-03-03,0,0,0,27,0,0,0,31.60990449,64.3584523
"546","Helmand",2020-03-02,0,0,0,27,0,0,0,31.60990449,64.3584523
"547","Helmand",2020-03-01,0,0,0,27,0,0,0,31.60990449,64.3584523
"548","Helmand",2020-02-29,0,0,0,27,0,0,0,31.60990449,64.3584523
"549","Helmand",2020-02-28,0,0,0,27,0,0,0,31.60990449,64.3584523
"550","Helmand",2020-02-27,0,0,0,27,0,0,0,31.60990449,64.3584523
"551","Helmand",2020-02-26,0,0,0,27,0,0,0,31.60990449,64.3584523
"552","Helmand",2020-02-25,0,0,0,27,NA,NA,NA,31.60990449,64.3584523
"553","Kunar",2020-05-03,23,1,0,26,2,0,0,34.83309348,71.11218444
"554","Kunar",2020-05-02,21,1,0,26,0,0,0,34.83309348,71.11218444
"555","Kunar",2020-05-01,21,1,0,26,0,0,0,34.83309348,71.11218444
"556","Kunar",2020-04-30,21,1,0,26,0,0,0,34.83309348,71.11218444
"557","Kunar",2020-04-29,21,2,0,26,0,0,0,34.83309348,71.11218444
"558","Kunar",2020-04-28,21,2,0,26,2,0,0,34.83309348,71.11218444
"559","Kunar",2020-04-27,19,2,0,26,0,1,0,34.83309348,71.11218444
"560","Kunar",2020-04-26,23,1,0,26,0,0,0,34.83309348,71.11218444
"561","Kunar",2020-04-25,23,1,0,26,4,1,0,34.83309348,71.11218444
"562","Kunar",2020-04-24,19,0,0,26,3,0,0,34.83309348,71.11218444
"563","Kunar",2020-04-23,16,0,0,26,0,0,0,34.83309348,71.11218444
"564","Kunar",2020-04-22,16,0,0,26,3,0,0,34.83309348,71.11218444
"565","Kunar",2020-04-21,13,0,0,26,0,0,0,34.83309348,71.11218444
"566","Kunar",2020-04-20,13,0,0,26,4,0,0,34.83309348,71.11218444
"567","Kunar",2020-04-19,9,0,0,26,6,0,0,34.83309348,71.11218444
"568","Kunar",2020-04-18,3,0,0,26,0,0,0,34.83309348,71.11218444
"569","Kunar",2020-04-17,3,0,0,26,1,0,0,34.83309348,71.11218444
"570","Kunar",2020-04-16,2,0,0,26,0,0,0,34.83309348,71.11218444
"571","Kunar",2020-04-15,2,0,0,26,2,0,0,34.83309348,71.11218444
"572","Kunar",2020-04-14,0,0,0,26,0,0,0,34.83309348,71.11218444
"573","Kunar",2020-04-13,0,0,0,26,0,0,0,34.83309348,71.11218444
"574","Kunar",2020-04-12,0,0,0,26,0,0,0,34.83309348,71.11218444
"575","Kunar",2020-04-11,0,0,0,26,0,0,0,34.83309348,71.11218444
"576","Kunar",2020-04-10,0,0,0,26,0,0,0,34.83309348,71.11218444
"577","Kunar",2020-04-09,0,0,0,26,0,0,0,34.83309348,71.11218444
"578","Kunar",2020-04-08,0,0,0,26,0,0,0,34.83309348,71.11218444
"579","Kunar",2020-04-07,0,0,0,26,0,0,0,34.83309348,71.11218444
"580","Kunar",2020-04-06,0,0,0,26,0,0,0,34.83309348,71.11218444
"581","Kunar",2020-04-05,0,0,0,26,0,0,0,34.83309348,71.11218444
"582","Kunar",2020-04-04,0,0,0,26,0,0,0,34.83309348,71.11218444
"583","Kunar",2020-04-03,0,0,0,26,0,0,0,34.83309348,71.11218444
"584","Kunar",2020-04-02,0,0,0,26,0,0,0,34.83309348,71.11218444
"585","Kunar",2020-04-01,0,0,0,26,0,0,0,34.83309348,71.11218444
"586","Kunar",2020-03-31,0,0,0,26,0,0,0,34.83309348,71.11218444
"587","Kunar",2020-03-30,0,0,0,26,0,0,0,34.83309348,71.11218444
"588","Kunar",2020-03-29,0,0,0,26,0,0,0,34.83309348,71.11218444
"589","Kunar",2020-03-28,0,0,0,26,0,0,0,34.83309348,71.11218444
"590","Kunar",2020-03-27,0,0,0,26,0,0,0,34.83309348,71.11218444
"591","Kunar",2020-03-26,0,0,0,26,0,0,0,34.83309348,71.11218444
"592","Kunar",2020-03-25,0,0,0,26,0,0,0,34.83309348,71.11218444
"593","Kunar",2020-03-24,0,0,0,26,0,0,0,34.83309348,71.11218444
"594","Kunar",2020-03-23,0,0,0,26,0,0,0,34.83309348,71.11218444
"595","Kunar",2020-03-22,0,0,0,26,0,0,0,34.83309348,71.11218444
"596","Kunar",2020-03-21,0,0,0,26,0,0,0,34.83309348,71.11218444
"597","Kunar",2020-03-20,0,0,0,26,0,0,0,34.83309348,71.11218444
"598","Kunar",2020-03-19,0,0,0,26,0,0,0,34.83309348,71.11218444
"599","Kunar",2020-03-18,0,0,0,26,0,0,0,34.83309348,71.11218444
"600","Kunar",2020-03-17,0,0,0,26,0,0,0,34.83309348,71.11218444
"601","Kunar",2020-03-16,0,0,0,26,0,0,0,34.83309348,71.11218444
"602","Kunar",2020-03-15,0,0,0,26,0,0,0,34.83309348,71.11218444
"603","Kunar",2020-03-14,0,0,0,26,0,0,0,34.83309348,71.11218444
"604","Kunar",2020-03-13,0,0,0,26,0,0,0,34.83309348,71.11218444
"605","Kunar",2020-03-12,0,0,0,26,0,0,0,34.83309348,71.11218444
"606","Kunar",2020-03-11,0,0,0,26,0,0,0,34.83309348,71.11218444
"607","Kunar",2020-03-10,0,0,0,26,0,0,0,34.83309348,71.11218444
"608","Kunar",2020-03-09,0,0,0,26,0,0,0,34.83309348,71.11218444
"609","Kunar",2020-03-08,0,0,0,26,0,0,0,34.83309348,71.11218444
"610","Kunar",2020-03-07,0,0,0,26,0,0,0,34.83309348,71.11218444
"611","Kunar",2020-03-06,0,0,0,26,0,0,0,34.83309348,71.11218444
"612","Kunar",2020-03-05,0,0,0,26,0,0,0,34.83309348,71.11218444
"613","Kunar",2020-03-04,0,0,0,26,0,0,0,34.83309348,71.11218444
"614","Kunar",2020-03-03,0,0,0,26,0,0,0,34.83309348,71.11218444
"615","Kunar",2020-03-02,0,0,0,26,0,0,0,34.83309348,71.11218444
"616","Kunar",2020-03-01,0,0,0,26,0,0,0,34.83309348,71.11218444
"617","Kunar",2020-02-29,0,0,0,26,0,0,0,34.83309348,71.11218444
"618","Kunar",2020-02-28,0,0,0,26,0,0,0,34.83309348,71.11218444
"619","Kunar",2020-02-27,0,0,0,26,0,0,0,34.83309348,71.11218444
"620","Kunar",2020-02-26,0,0,0,26,0,0,0,34.83309348,71.11218444
"621","Kunar",2020-02-25,0,0,0,26,NA,NA,NA,34.83309348,71.11218444
"622","Ghazni",2020-05-03,64,6,4,25,0,3,0,33.55628244,68.40943649
"623","Ghazni",2020-05-02,64,3,4,25,10,0,1,33.55628244,68.40943649
"624","Ghazni",2020-05-01,54,3,3,25,0,0,0,33.55628244,68.40943649
"625","Ghazni",2020-04-30,54,3,3,25,18,0,0,33.55628244,68.40943649
"626","Ghazni",2020-04-29,36,3,3,25,0,0,0,33.55628244,68.40943649
"627","Ghazni",2020-04-28,36,3,3,25,6,0,0,33.55628244,68.40943649
"628","Ghazni",2020-04-27,30,3,3,25,0,0,0,33.55628244,68.40943649
"629","Ghazni",2020-04-26,32,4,3,25,13,2,0,33.55628244,68.40943649
"630","Ghazni",2020-04-25,19,2,3,25,0,1,0,33.55628244,68.40943649
"631","Ghazni",2020-04-24,19,1,3,25,4,0,0,33.55628244,68.40943649
"632","Ghazni",2020-04-23,15,1,15,25,2,0,2,33.55628244,68.40943649
"633","Ghazni",2020-04-22,13,1,13,25,0,0,0,33.55628244,68.40943649
"634","Ghazni",2020-04-21,13,1,13,25,0,0,0,33.55628244,68.40943649
"635","Ghazni",2020-04-20,13,1,13,25,0,0,0,33.55628244,68.40943649
"636","Ghazni",2020-04-19,13,1,13,25,0,0,0,33.55628244,68.40943649
"637","Ghazni",2020-04-18,13,1,13,25,0,0,0,33.55628244,68.40943649
"638","Ghazni",2020-04-17,13,1,13,25,0,1,0,33.55628244,68.40943649
"639","Ghazni",2020-04-16,13,0,13,25,0,0,0,33.55628244,68.40943649
"640","Ghazni",2020-04-15,13,0,13,25,3,0,3,33.55628244,68.40943649
"641","Ghazni",2020-04-14,10,0,10,25,4,0,4,33.55628244,68.40943649
"642","Ghazni",2020-04-13,6,0,6,25,0,0,0,33.55628244,68.40943649
"643","Ghazni",2020-04-12,6,0,6,25,0,0,0,33.55628244,68.40943649
"644","Ghazni",2020-04-11,6,0,6,25,0,0,0,33.55628244,68.40943649
"645","Ghazni",2020-04-10,6,0,6,25,0,0,0,33.55628244,68.40943649
"646","Ghazni",2020-04-09,6,0,6,25,0,0,0,33.55628244,68.40943649
"647","Ghazni",2020-04-08,6,0,6,25,3,0,3,33.55628244,68.40943649
"648","Ghazni",2020-04-07,3,0,3,25,0,0,0,33.55628244,68.40943649
"649","Ghazni",2020-04-06,3,0,3,25,0,0,0,33.55628244,68.40943649
"650","Ghazni",2020-04-05,3,0,3,25,0,0,0,33.55628244,68.40943649
"651","Ghazni",2020-04-04,3,0,3,25,1,0,1,33.55628244,68.40943649
"652","Ghazni",2020-04-03,2,0,2,25,0,0,0,33.55628244,68.40943649
"653","Ghazni",2020-04-02,2,0,2,25,0,0,0,33.55628244,68.40943649
"654","Ghazni",2020-04-01,2,0,2,25,0,0,0,33.55628244,68.40943649
"655","Ghazni",2020-03-31,2,0,2,25,0,0,0,33.55628244,68.40943649
"656","Ghazni",2020-03-30,2,0,2,25,0,0,0,33.55628244,68.40943649
"657","Ghazni",2020-03-29,2,0,2,25,0,0,0,33.55628244,68.40943649
"658","Ghazni",2020-03-28,2,0,2,25,0,0,0,33.55628244,68.40943649
"659","Ghazni",2020-03-27,2,0,2,25,1,0,1,33.55628244,68.40943649
"660","Ghazni",2020-03-26,1,0,1,25,0,0,0,33.55628244,68.40943649
"661","Ghazni",2020-03-25,1,0,1,25,0,0,0,33.55628244,68.40943649
"662","Ghazni",2020-03-24,1,0,1,25,0,0,0,33.55628244,68.40943649
"663","Ghazni",2020-03-23,1,0,1,25,0,0,0,33.55628244,68.40943649
"664","Ghazni",2020-03-22,1,0,1,25,1,0,1,33.55628244,68.40943649
"665","Ghazni",2020-03-21,0,0,0,25,0,0,0,33.55628244,68.40943649
"666","Ghazni",2020-03-20,0,0,0,25,0,0,0,33.55628244,68.40943649
"667","Ghazni",2020-03-19,0,0,0,25,0,0,0,33.55628244,68.40943649
"668","Ghazni",2020-03-18,0,0,0,25,0,0,0,33.55628244,68.40943649
"669","Ghazni",2020-03-17,0,0,0,25,0,0,0,33.55628244,68.40943649
"670","Ghazni",2020-03-16,0,0,0,25,0,0,0,33.55628244,68.40943649
"671","Ghazni",2020-03-15,0,0,0,25,0,0,0,33.55628244,68.40943649
